resi_id,layanan,id_gudang,berat_paket,estimasi_hari,hari_pengiriman,metode_pembayaran
NST-2603-10708,Reguler,WH-SUB03,11.53,3,2,COD
NST-2603-10709,Express,WH-UPG05,2.28,1,1,Transfer Bank
NST-2603-10710,Reguler,WH-JKT01,7.88,3,4,Kartu Kredit
NST-2603-10711,Reguler,WH-SUB03,9.0,4,6,Transfer Bank
NST-2603-10712,Reguler,WH-KNO04,9.88,3,2,Transfer Bank
NST-2603-10713,Kargo,WH-SUB03,30.07,7,9,COD
NST-2603-10714,Express,WH-SUB03,4.91,1,1,E-Wallet
NST-2603-10715,Sameday,WH-SUB03,1.62,1,2,Kartu Kredit
NST-2603-10716,Reguler,WH-UPG05,3.21,4,4,Transfer Bank
NST-2603-10717,Reguler,WH-JKT01,12.68,5,5,COD
NST-2603-10718,Reguler,WH-SUB03,9.63,5,6,Transfer Bank
NST-2603-10719,Reguler,WH-UPG05,13.76,5,7,Transfer Bank
NST-2603-10720,Reguler,WH-KNO04,12.16,4,6,COD
NST-2603-10721,Express,WH-JKT01,1.62,1,2,Transfer Bank
NST-2603-10722,Reguler,WH-UPG05,12.06,5,4,Transfer Bank
NST-2603-10723,Reguler,WH-BDO02,,3,5,Kartu Kredit
NST-2603-10724,Kargo,WH-KNO04,44.1,5,10,Kartu Kredit
NST-2603-10725,Express,WH-KNO04,1.96,1,2,Kartu Kredit
NST-2603-10726,Reguler,WH-BDO02,3.01,3,3,Transfer Bank
NST-2603-10727,Reguler,WH-UPG05,9.05,5,4,Transfer Bank
NST-2603-10728,Reguler,WH-UPG05,7.05,5,4,Kartu Kredit
NST-2603-10729,Reguler,WH-KNO04,1.95,4,6,Transfer Bank
NST-2603-10730,Express,WH-UPG05,,2,3,COD
NST-2603-10731,Reguler,WH-BDO02,4.49,5,7,COD
NST-2603-10732,Kargo,WH-UPG05,45.99,7,12,Transfer Bank
NST-2603-10733,Express,WH-KNO04,4.72,2,4,Transfer Bank
NST-2603-10734,Express,WH-UPG05,3.39,2,2,E-Wallet
NST-2603-10735,Reguler,WH-JKT01,9.67,3,5,COD
NST-2603-10736,Reguler,WH-BDO02,11.14,5,5,Transfer Bank
NST-2603-10737,Express,WH-BDO02,2.45,1,3,E-Wallet
NST-2603-10738,Reguler,WH-SUB03,14.25,4,5,COD
NST-2603-10739,Reguler,WH-UPG05,3.75,3,6,E-Wallet
NST-2603-10740,Reguler,WH-BDO02,6.6,3,6,Kartu Kredit
NST-2603-10741,Reguler,WH-UPG05,5.47,3,4,E-Wallet
NST-2603-10742,Express,WH-JKT01,4.0,1,3,Kartu Kredit
NST-2603-10743,Reguler,WH-KNO04,12.08,5,5,Transfer Bank
NST-2603-10744,Reguler,WH-KNO04,3.44,5,6,Transfer Bank
NST-2603-10745,Reguler,WH-SUB03,10.71,4,7,COD
NST-2603-10746,Reguler,WH-SUB03,3.77,4,6,E-Wallet
NST-2603-10747,Kargo,WH-BDO02,91.35,7,7,E-Wallet
NST-2603-10748,Kargo,WH-BDO02,94.74,5,5,Transfer Bank
NST-2603-10749,Reguler,WH-BDO02,5.77,3,4,COD
NST-2603-10750,Reguler,WH-JKT01,1.71,5,5,Transfer Bank
NST-2603-10751,Reguler,WH-SUB03,5.34,3,5,COD
NST-2603-10752,Express,WH-SUB03,1.82,1,1,E-Wallet
NST-2603-10753,Reguler,WH-KNO04,1.3,4,5,Kartu Kredit
NST-2603-10754,Express,WH-SUB03,3.72,2,2,COD
NST-2603-10755,Reguler,WH-SUB03,1.77,4,4,E-Wallet
NST-2603-10756,Express,WH-JKT01,0.7,1,2,COD
NST-2603-10757,Reguler,WH-BDO02,,3,5,Kartu Kredit
NST-2603-10758,Express,WH-JKT01,1.97,1,1,
NST-2603-10759,Reguler,WH-UPG05,10.92,3,5,Transfer Bank
NST-2603-10760,Express,WH-KNO04,1.96,2,3,Kartu Kredit
NST-2603-10761,Reguler,WH-KNO04,12.26,4,3,Kartu Kredit
NST-2603-10762,Reguler,WH-KNO04,4.83,4,3,Transfer Bank
NST-2603-10763,Express,WH-BDO02,4.18,1,3,Kartu Kredit
NST-2603-10764,Reguler,WH-BDO02,14.25,5,6,Transfer Bank
NST-2603-10765,Express,WH-BDO02,0.82,2,3,COD
NST-2603-10766,Express,WH-KNO04,4.16,1,2,E-Wallet
NST-2603-10767,Reguler,WH-KNO04,5.49,3,3,Transfer Bank
NST-2603-10768,Reguler,WH-KNO04,14.18,5,4,COD
NST-2603-10769,Reguler,WH-UPG05,9.21,5,4,Kartu Kredit
NST-2603-10770,Reguler,WH-UPG05,13.65,3,4,COD
NST-2603-10771,Reguler,WH-KNO04,11.21,4,4,Transfer Bank
NST-2603-10772,Express,WH-BDO02,4.82,2,4,Transfer Bank
NST-2603-10773,Reguler,WH-BDO02,10.98,3,6,Transfer Bank
NST-2603-10774,Reguler,WH-UPG05,5.66,4,3,Transfer Bank
NST-2603-10775,Reguler,WH-UPG05,6.01,4,5,COD
NST-2603-10776,Reguler,WH-KNO04,7.05,3,5,E-Wallet
NST-2603-10777,Reguler,WH-KNO04,14.42,3,3,E-Wallet
NST-2603-10778,Express,WH-BDO02,2.34,1,2,COD
NST-2603-10779,Express,WH-SUB03,,1,2,E-Wallet
NST-2603-10780,Reguler,WH-BDO02,12.84,4,4,Kartu Kredit
NST-2603-10781,Sameday,WH-BDO02,2.18,1,1,COD
NST-2603-10782,Reguler,WH-KNO04,13.48,5,6,COD
NST-2603-10783,Kargo,WH-SUB03,39.0,7,10,COD
NST-2603-10784,Express,WH-SUB03,4.43,1,1,
NST-2603-10785,Express,WH-KNO04,2.46,1,2,COD
NST-2603-10786,Reguler,WH-JKT01,1.58,3,4,COD
NST-2603-10787,Reguler,WH-KNO04,5.4,3,2,Transfer Bank
NST-2603-10788,Reguler,WH-UPG05,,5,7,Transfer Bank
NST-2603-10789,Express,WH-SUB03,3.43,2,4,E-Wallet
NST-2603-10790,Reguler,WH-KNO04,7.45,5,7,Transfer Bank
NST-2603-10791,Express,WH-BDO02,1.35,1,2,Kartu Kredit
NST-2603-10792,Reguler,WH-BDO02,1.34,3,5,Transfer Bank
NST-2603-10793,Express,WH-BDO02,3.94,1,3,Transfer Bank
NST-2603-10794,Reguler,WH-KNO04,1.62,3,2,COD
NST-2603-10795,Reguler,WH-JKT01,11.26,4,6,Kartu Kredit
NST-2603-10796,Reguler,WH-UPG05,9.4,3,3,
NST-2603-10797,Reguler,WH-BDO02,8.34,4,7,Transfer Bank
NST-2603-10798,Reguler,WH-KNO04,8.53,5,4,E-Wallet
NST-2603-10799,Express,WH-JKT01,1.76,1,1,COD
NST-2603-10800,Reguler,WH-SUB03,,4,3,E-Wallet
NST-2603-10801,Reguler,WH-SUB03,8.32,3,6,E-Wallet
NST-2603-10802,Express,WH-UPG05,2.63,2,4,E-Wallet
NST-2603-10803,Reguler,WH-KNO04,2.24,5,6,Kartu Kredit
NST-2603-10804,Kargo,WH-KNO04,94.61,7,9,E-Wallet
NST-2603-10805,Sameday,WH-BDO02,2.98,1,1,E-Wallet
NST-2603-10806,Reguler,WH-JKT01,10.25,5,4,Kartu Kredit
NST-2603-10807,Reguler,WH-UPG05,14.91,4,5,Transfer Bank
NST-2603-10808,Reguler,WH-JKT01,11.62,5,8,Kartu Kredit
NST-2603-10809,Express,WH-UPG05,,2,3,Kartu Kredit
NST-2603-10810,Reguler,WH-KNO04,7.71,3,2,
NST-2603-10811,Express,WH-KNO04,2.7,1,3,E-Wallet
NST-2603-10812,Express,WH-UPG05,3.37,1,3,E-Wallet
NST-2603-10813,Reguler,WH-JKT01,,5,4,Transfer Bank
NST-2603-10814,Express,WH-SUB03,1.19,2,3,E-Wallet
NST-2603-10815,Express,WH-SUB03,1.45,1,2,Transfer Bank
NST-2603-10816,Reguler,WH-BDO02,1.25,4,5,Kartu Kredit
NST-2603-10817,Kargo,WH-BDO02,78.17,7,8,E-Wallet
NST-2603-10818,Express,WH-JKT01,1.5,1,3,E-Wallet
NST-2603-10819,Reguler,WH-KNO04,7.21,4,7,COD
NST-2603-10820,Reguler,WH-JKT01,9.18,5,8,E-Wallet
NST-2603-10821,Reguler,WH-UPG05,2.45,5,6,COD
NST-2603-10822,Reguler,WH-SUB03,14.68,4,5,E-Wallet
NST-2603-10823,Sameday,WH-BDO02,1.53,1,1,COD
NST-2603-10824,Reguler,WH-JKT01,6.43,3,4,Transfer Bank
NST-2603-10825,Express,WH-JKT01,0.66,2,4,E-Wallet
NST-2603-10826,Reguler,WH-UPG05,8.38,4,6,Transfer Bank
NST-2603-10827,Reguler,WH-KNO04,7.29,5,7,COD
NST-2603-10828,Kargo,WH-KNO04,47.01,5,9,COD
NST-2603-10829,Kargo,WH-SUB03,26.72,6,6,COD
NST-2603-10830,Reguler,WH-BDO02,,4,5,COD
NST-2603-10831,Reguler,WH-KNO04,12.14,4,7,Kartu Kredit
NST-2603-10832,Reguler,WH-KNO04,14.96,4,4,Transfer Bank
NST-2603-10833,Reguler,WH-KNO04,8.05,3,2,COD
NST-2603-10834,Reguler,WH-JKT01,3.93,5,7,E-Wallet
NST-2603-10835,Reguler,WH-KNO04,11.08,3,2,COD
NST-2603-10836,Sameday,WH-UPG05,1.37,1,1,Transfer Bank
NST-2603-10837,Reguler,WH-SUB03,5.64,4,6,Kartu Kredit
NST-2603-10838,Kargo,WH-KNO04,81.64,5,6,Transfer Bank
NST-2603-10839,Express,WH-BDO02,4.08,2,3,E-Wallet
NST-2603-10840,Reguler,WH-JKT01,2.39,3,3,Kartu Kredit
NST-2603-10841,Kargo,WH-UPG05,64.58,6,11,Transfer Bank
NST-2603-10842,Reguler,WH-SUB03,11.96,3,6,COD
NST-2603-10843,Kargo,WH-JKT01,49.69,6,6,E-Wallet
NST-2603-10844,Reguler,WH-UPG05,,5,7,E-Wallet
NST-2603-10845,Reguler,WH-JKT01,3.01,3,2,Kartu Kredit
NST-2603-10846,Kargo,WH-SUB03,31.08,7,7,Transfer Bank
NST-2603-10847,Reguler,WH-SUB03,5.72,4,5,E-Wallet
NST-2603-10848,Kargo,WH-KNO04,24.62,5,10,Kartu Kredit
NST-2603-10849,Kargo,WH-BDO02,67.19,6,8,COD
NST-2603-10850,Reguler,WH-KNO04,14.91,3,6,COD
NST-2603-10851,Reguler,WH-JKT01,10.32,5,4,Kartu Kredit
NST-2603-10852,Reguler,WH-KNO04,,5,8,Transfer Bank
NST-2603-10853,Express,WH-SUB03,3.34,2,3,COD
NST-2603-10854,Express,WH-SUB03,2.8,1,3,COD
NST-2603-10855,Reguler,WH-SUB03,6.29,3,4,Kartu Kredit
NST-2603-10856,Reguler,WH-KNO04,1.18,4,4,Transfer Bank
NST-2603-10857,Express,WH-UPG05,2.87,2,2,COD
NST-2603-10858,Reguler,WH-KNO04,1.38,5,4,Transfer Bank
NST-2603-10859,Express,WH-KNO04,1.51,1,2,Kartu Kredit
NST-2603-10860,Express,WH-KNO04,1.88,1,3,Transfer Bank
NST-2603-10861,Kargo,WH-KNO04,59.34,5,5,Transfer Bank
NST-2603-10862,Reguler,WH-SUB03,2.49,5,6,E-Wallet
NST-2603-10863,Reguler,WH-BDO02,14.46,5,8,COD
NST-2603-10864,Reguler,WH-KNO04,14.87,4,5,COD
NST-2603-10865,Reguler,WH-KNO04,3.14,4,6,COD
NST-2603-10866,Sameday,WH-BDO02,2.23,1,2,Transfer Bank
NST-2603-10867,Reguler,WH-KNO04,8.31,4,3,Kartu Kredit
NST-2603-10868,Express,WH-BDO02,1.15,2,2,Transfer Bank
NST-2603-10869,Reguler,WH-SUB03,11.89,3,5,COD
NST-2603-10870,Reguler,WH-UPG05,1.78,5,7,COD
NST-2603-10871,Reguler,WH-KNO04,4.5,3,3,COD
NST-2603-10872,Express,WH-UPG05,4.53,1,1,COD
NST-2603-10873,Reguler,WH-KNO04,6.21,4,3,Kartu Kredit
NST-2603-10874,Reguler,WH-JKT01,7.32,5,7,E-Wallet
NST-2603-10875,Kargo,WH-JKT01,48.75,5,6,Transfer Bank
NST-2603-10876,Reguler,WH-SUB03,8.26,5,6,Kartu Kredit
NST-2603-10877,Reguler,WH-UPG05,12.56,5,4,E-Wallet
NST-2603-10878,Reguler,WH-UPG05,12.91,3,6,COD
NST-2603-10879,Reguler,WH-BDO02,13.36,3,6,Kartu Kredit
NST-2603-10880,Kargo,WH-BDO02,25.56,5,7,Kartu Kredit
NST-2603-10881,Reguler,WH-KNO04,1.61,4,6,Kartu Kredit
NST-2603-10882,Reguler,WH-BDO02,12.9,5,4,
NST-2603-10883,Reguler,WH-BDO02,2.78,3,6,E-Wallet
NST-2603-10884,Express,WH-UPG05,2.69,2,3,E-Wallet
NST-2603-10885,Reguler,WH-JKT01,9.17,5,4,Transfer Bank
NST-2603-10886,Express,WH-UPG05,2.37,2,2,E-Wallet
NST-2603-10887,Reguler,WH-BDO02,7.63,4,4,COD
NST-2603-10888,Reguler,WH-KNO04,12.61,5,6,Kartu Kredit
NST-2603-10889,Express,WH-JKT01,1.86,2,3,E-Wallet
NST-2603-10890,Reguler,WH-BDO02,3.24,3,3,E-Wallet
NST-2603-10891,Kargo,WH-BDO02,64.43,6,11,Kartu Kredit
NST-2603-10892,Reguler,WH-KNO04,8.62,4,7,COD
NST-2603-10893,Express,WH-KNO04,,2,2,COD
NST-2603-10894,Reguler,WH-BDO02,4.29,3,5,E-Wallet
NST-2603-10895,Express,WH-BDO02,2.15,1,2,COD
NST-2603-10896,Reguler,WH-UPG05,12.73,3,2,Transfer Bank
NST-2603-10897,Reguler,WH-SUB03,1.44,3,6,Kartu Kredit
NST-2603-10898,Reguler,WH-KNO04,10.51,3,5,Kartu Kredit
NST-2603-10899,Reguler,WH-KNO04,12.37,5,8,Transfer Bank
NST-2603-10900,Reguler,WH-UPG05,9.46,4,3,COD
NST-2603-10901,Reguler,WH-JKT01,6.72,3,6,COD
NST-2603-10902,Reguler,WH-JKT01,1.34,4,3,Kartu Kredit
NST-2603-10903,Express,WH-JKT01,4.43,2,2,Transfer Bank
NST-2603-10904,Express,WH-KNO04,4.17,1,1,Transfer Bank
NST-2603-10905,Express,WH-SUB03,1.92,1,3,Kartu Kredit
NST-2603-10906,Reguler,WH-SUB03,3.0,4,7,E-Wallet
NST-2603-10907,Reguler,WH-UPG05,6.73,4,6,Kartu Kredit
NST-2603-10908,Reguler,WH-JKT01,5.05,5,5,E-Wallet
NST-2603-10909,Express,WH-JKT01,1.68,1,1,E-Wallet
NST-2603-10910,Reguler,WH-BDO02,3.77,4,3,E-Wallet
NST-2603-10911,Reguler,WH-UPG05,2.45,3,6,Kartu Kredit
NST-2603-10912,Express,WH-UPG05,0.54,1,2,Transfer Bank
NST-2603-10913,Reguler,WH-KNO04,10.76,4,3,Transfer Bank
NST-2603-10914,Kargo,WH-KNO04,45.19,5,6,Transfer Bank
NST-2603-10915,Kargo,WH-UPG05,89.91,5,8,Kartu Kredit
NST-2603-10916,Reguler,WH-SUB03,5.34,5,4,Kartu Kredit
NST-2603-10917,Reguler,WH-UPG05,8.03,4,3,COD
NST-2603-10918,Reguler,WH-SUB03,9.02,4,3,Kartu Kredit
NST-2603-10919,Express,WH-KNO04,4.13,2,2,Transfer Bank
NST-2603-10920,Reguler,WH-UPG05,2.4,4,6,COD
NST-2603-10921,Express,WH-SUB03,1.46,2,4,Kartu Kredit
NST-2603-10922,Reguler,WH-BDO02,2.46,3,3,Kartu Kredit
NST-2603-10923,Reguler,WH-BDO02,4.8,4,6,Kartu Kredit
NST-2603-10924,Reguler,WH-UPG05,14.25,4,4,COD
NST-2603-10925,Express,WH-JKT01,1.98,1,2,COD
NST-2603-10926,Reguler,WH-UPG05,4.76,4,7,E-Wallet
NST-2603-10927,Express,WH-KNO04,3.77,1,2,COD
NST-2603-10928,Reguler,WH-KNO04,4.01,3,3,Transfer Bank
NST-2603-10929,Reguler,WH-BDO02,4.62,4,5,Transfer Bank
NST-2603-10930,Kargo,WH-SUB03,69.07,7,11,Kartu Kredit
NST-2603-10931,Kargo,WH-BDO02,20.3,7,10,Transfer Bank
NST-2603-10932,Reguler,WH-SUB03,,3,3,Transfer Bank
NST-2603-10933,Reguler,WH-UPG05,6.5,5,5,Transfer Bank
NST-2603-10934,Express,WH-JKT01,1.34,2,2,Transfer Bank
NST-2603-10935,Reguler,WH-KNO04,14.49,5,7,COD
NST-2603-10936,Reguler,WH-UPG05,12.67,3,2,Transfer Bank
NST-2603-10937,Kargo,WH-BDO02,33.43,5,6,Kartu Kredit
NST-2603-10938,Reguler,WH-UPG05,4.27,4,5,COD
NST-2603-10939,Reguler,WH-JKT01,1.64,3,6,E-Wallet
NST-2603-10940,Reguler,WH-SUB03,4.38,4,6,Transfer Bank
NST-2603-10941,Express,WH-JKT01,0.62,1,1,E-Wallet
NST-2603-10942,Express,WH-BDO02,2.0,2,4,E-Wallet
NST-2603-10943,Reguler,WH-JKT01,3.32,4,3,Kartu Kredit
NST-2603-10944,Reguler,WH-KNO04,1.52,3,5,E-Wallet
NST-2603-10945,Reguler,WH-JKT01,1.86,4,3,Transfer Bank
NST-2603-10946,Express,WH-UPG05,4.78,2,3,Kartu Kredit
NST-2603-10947,Reguler,WH-SUB03,9.39,4,6,Kartu Kredit
NST-2603-10948,Kargo,WH-KNO04,81.99,7,10,COD
NST-2603-10949,Reguler,WH-KNO04,12.43,5,8,Kartu Kredit
NST-2603-10950,Sameday,WH-KNO04,1.77,1,2,E-Wallet
NST-2603-10951,Reguler,WH-BDO02,7.54,5,4,Transfer Bank
NST-2603-10952,Express,WH-BDO02,4.14,1,2,COD
NST-2603-10953,Reguler,WH-UPG05,13.9,3,2,E-Wallet
NST-2603-10954,Reguler,WH-SUB03,1.06,4,6,Kartu Kredit
NST-2603-10955,Kargo,WH-JKT01,58.9,5,8,Transfer Bank
NST-2603-10956,Kargo,WH-UPG05,58.44,5,10,Kartu Kredit
NST-2603-10957,Reguler,WH-BDO02,9.34,5,6,COD
NST-2603-10958,Express,WH-UPG05,2.5,1,1,COD
NST-2603-10959,Reguler,WH-SUB03,14.04,3,2,Transfer Bank
NST-2603-10960,Kargo,WH-UPG05,28.53,5,8,E-Wallet
NST-2603-10961,Reguler,WH-KNO04,12.65,5,7,Transfer Bank
NST-2603-10962,Reguler,WH-JKT01,9.63,3,4,E-Wallet
NST-2603-10963,Reguler,WH-BDO02,4.75,3,2,Transfer Bank
NST-2603-10964,Reguler,WH-BDO02,14.23,4,3,COD
NST-2603-10965,Kargo,WH-SUB03,87.94,6,8,COD
NST-2603-10966,Reguler,WH-SUB03,4.91,4,6,
NST-2603-10967,Reguler,WH-SUB03,10.32,3,3,COD
NST-2603-10968,Reguler,WH-BDO02,10.29,5,6,Kartu Kredit
NST-2603-10969,Express,WH-KNO04,4.67,2,4,COD
NST-2603-10970,Reguler,WH-JKT01,4.2,4,4,COD
NST-2603-10971,Reguler,WH-SUB03,11.87,3,5,Kartu Kredit
NST-2603-10972,Kargo,WH-BDO02,78.15,5,6,Transfer Bank
NST-2603-10973,Reguler,WH-KNO04,13.7,4,4,Transfer Bank
NST-2603-10974,Express,WH-SUB03,3.28,1,2,Transfer Bank
NST-2603-10975,Express,WH-SUB03,3.32,1,2,E-Wallet
NST-2603-10976,Reguler,WH-JKT01,11.07,4,4,E-Wallet
NST-2603-10977,Kargo,WH-JKT01,96.58,7,7,COD
NST-2603-10978,Express,WH-UPG05,4.24,2,4,COD
NST-2603-10979,Reguler,WH-SUB03,14.92,3,2,COD
NST-2603-10980,Reguler,WH-UPG05,13.17,3,6,Kartu Kredit
NST-2603-10981,Express,WH-BDO02,4.61,2,4,E-Wallet
NST-2603-10982,Reguler,WH-JKT01,7.93,4,7,E-Wallet
NST-2603-10983,Kargo,WH-KNO04,94.33,7,8,Transfer Bank
NST-2603-10984,Reguler,WH-SUB03,12.52,3,6,E-Wallet
NST-2603-10985,Reguler,WH-SUB03,13.01,5,7,Kartu Kredit
NST-2603-10986,Reguler,WH-UPG05,12.7,5,5,Kartu Kredit
NST-2603-10987,Reguler,WH-JKT01,10.22,3,5,Kartu Kredit
NST-2603-10988,Reguler,WH-UPG05,7.35,4,7,Kartu Kredit
NST-2603-10989,Kargo,WH-SUB03,76.1,5,7,COD
NST-2603-10990,Express,WH-JKT01,3.09,1,2,Kartu Kredit
NST-2603-10991,Express,WH-SUB03,4.63,1,2,Transfer Bank
NST-2603-10992,Express,WH-JKT01,4.72,2,3,Kartu Kredit
NST-2603-10993,Express,WH-SUB03,2.14,2,2,E-Wallet
NST-2603-10994,Reguler,WH-KNO04,7.69,5,4,Kartu Kredit
NST-2603-10995,Kargo,WH-UPG05,57.0,5,7,Transfer Bank
NST-2603-10996,Reguler,WH-JKT01,13.33,3,2,E-Wallet
NST-2603-10997,Kargo,WH-UPG05,30.9,5,8,E-Wallet
NST-2603-10998,Express,WH-JKT01,3.64,1,2,E-Wallet
NST-2603-10999,Reguler,WH-JKT01,9.57,5,8,COD
NST-2603-11000,Reguler,WH-JKT01,6.5,4,5,E-Wallet
NST-2603-11001,Reguler,WH-SUB03,,4,4,COD
NST-2603-11002,Reguler,WH-BDO02,7.27,5,8,Kartu Kredit
NST-2603-11003,Reguler,WH-SUB03,10.28,3,4,Transfer Bank
NST-2603-11004,Reguler,WH-BDO02,6.05,5,6,E-Wallet
NST-2603-11005,Reguler,WH-SUB03,9.39,3,3,Kartu Kredit
NST-2603-11006,Kargo,WH-BDO02,72.91,5,7,COD
NST-2603-11007,Express,WH-JKT01,4.28,2,4,COD
NST-2603-11008,Kargo,WH-JKT01,63.28,5,10,Transfer Bank
NST-2603-11009,Express,WH-BDO02,4.79,2,3,Kartu Kredit
NST-2603-11010,Reguler,WH-BDO02,6.07,5,5,Transfer Bank
NST-2603-11011,Reguler,WH-UPG05,12.67,3,6,Transfer Bank
NST-2603-11012,Express,WH-JKT01,0.61,1,2,E-Wallet
NST-2603-11013,Sameday,WH-SUB03,1.47,1,1,E-Wallet
NST-2603-11014,Reguler,WH-UPG05,1.67,3,2,Transfer Bank
NST-2603-11015,Kargo,WH-BDO02,,5,5,E-Wallet
NST-2603-11016,Kargo,WH-SUB03,26.65,7,7,
NST-2603-11017,Express,WH-KNO04,0.83,2,3,COD
NST-2603-11018,Kargo,WH-KNO04,56.77,5,9,COD
NST-2603-11019,Reguler,WH-KNO04,12.03,5,6,
NST-2603-11020,Sameday,WH-SUB03,0.85,1,1,Kartu Kredit
NST-2603-11021,Express,WH-BDO02,0.51,1,1,E-Wallet
NST-2603-11022,Reguler,WH-SUB03,8.17,5,8,Kartu Kredit
NST-2603-11023,Kargo,WH-UPG05,62.47,7,8,COD
NST-2603-11024,Reguler,WH-UPG05,,4,6,Kartu Kredit
NST-2603-11025,Reguler,WH-KNO04,11.7,5,4,COD
NST-2603-11026,Reguler,WH-BDO02,12.94,5,8,E-Wallet
NST-2603-11027,Reguler,WH-UPG05,3.75,4,4,Kartu Kredit
NST-2603-11028,Reguler,WH-JKT01,1.86,3,2,E-Wallet
NST-2603-11029,Express,WH-JKT01,1.06,2,4,Transfer Bank
NST-2603-11030,Reguler,WH-KNO04,14.28,5,7,Transfer Bank
NST-2603-11031,Reguler,WH-KNO04,12.99,3,5,E-Wallet
NST-2603-11032,Reguler,WH-KNO04,11.14,4,5,COD
NST-2603-11033,Reguler,WH-UPG05,2.94,3,6,Kartu Kredit
NST-2603-11034,Express,WH-BDO02,2.96,1,3,E-Wallet
NST-2603-11035,Express,WH-KNO04,2.35,1,1,COD
NST-2603-11036,Kargo,WH-SUB03,78.18,5,9,Kartu Kredit
NST-2603-11037,Express,WH-KNO04,1.05,2,3,E-Wallet
NST-2603-11038,Reguler,WH-UPG05,9.93,4,3,E-Wallet
NST-2603-11039,Kargo,WH-BDO02,37.87,7,12,COD
NST-2603-11040,Express,WH-KNO04,1.35,1,1,Kartu Kredit
NST-2603-11041,Reguler,WH-JKT01,10.66,4,3,Kartu Kredit
NST-2603-11042,Express,WH-KNO04,1.57,2,4,COD
NST-2603-11043,Kargo,WH-KNO04,45.35,7,8,E-Wallet
NST-2603-11044,Express,WH-BDO02,4.31,1,2,COD
NST-2603-11045,Reguler,WH-SUB03,1.21,4,5,COD
NST-2603-11046,Express,WH-KNO04,,1,1,E-Wallet
NST-2603-11047,Reguler,WH-KNO04,10.98,5,4,Kartu Kredit
NST-2603-11048,Reguler,WH-UPG05,10.22,5,5,Transfer Bank
NST-2603-11049,Reguler,WH-BDO02,12.04,4,4,Transfer Bank
NST-2603-11050,Reguler,WH-UPG05,13.4,5,5,COD
NST-2603-11051,Reguler,WH-KNO04,12.27,5,7,Kartu Kredit
NST-2603-11052,Reguler,WH-KNO04,6.33,3,3,E-Wallet
NST-2603-11053,Express,WH-JKT01,3.12,1,2,Kartu Kredit
NST-2603-11054,Express,WH-UPG05,4.71,2,2,COD
NST-2603-11055,Sameday,WH-BDO02,0.96,1,2,Kartu Kredit
NST-2603-11056,Reguler,WH-KNO04,11.66,5,7,Kartu Kredit
NST-2603-11057,Reguler,WH-JKT01,10.57,4,5,E-Wallet
NST-2603-11058,Kargo,WH-JKT01,84.11,6,7,Transfer Bank
NST-2603-11059,Reguler,WH-SUB03,11.73,5,7,Kartu Kredit
NST-2603-11060,Express,WH-BDO02,1.01,2,4,Kartu Kredit
NST-2603-11061,Express,WH-JKT01,1.89,1,1,Transfer Bank
NST-2603-11062,Reguler,WH-BDO02,1.65,3,3,Kartu Kredit
NST-2603-11063,Kargo,WH-KNO04,68.4,6,6,
NST-2603-11064,Express,WH-SUB03,3.03,1,2,Kartu Kredit
NST-2603-11065,Reguler,WH-BDO02,12.77,4,3,Transfer Bank
NST-2603-11066,Reguler,WH-SUB03,,4,5,COD
NST-2603-11067,Reguler,WH-BDO02,11.79,5,4,Transfer Bank
NST-2603-11068,Reguler,WH-BDO02,11.92,4,4,Transfer Bank
NST-2603-11069,Reguler,WH-UPG05,14.01,5,7,COD
NST-2603-11070,Reguler,WH-SUB03,13.91,3,3,E-Wallet
NST-2603-11071,Reguler,WH-BDO02,10.63,5,4,Transfer Bank
NST-2603-11072,Kargo,WH-UPG05,78.38,5,10,Kartu Kredit
NST-2603-11073,Reguler,WH-UPG05,7.55,4,4,E-Wallet
NST-2603-11074,Reguler,WH-SUB03,3.5,3,5,E-Wallet
NST-2603-11075,Reguler,WH-KNO04,6.53,5,7,COD
NST-2603-11076,Reguler,WH-SUB03,3.04,3,3,E-Wallet
NST-2603-11077,Reguler,WH-BDO02,5.16,4,7,Kartu Kredit
NST-2603-11078,Reguler,WH-KNO04,3.45,5,4,E-Wallet
NST-2603-11079,Reguler,WH-SUB03,10.21,4,5,Kartu Kredit
NST-2603-11080,Express,WH-SUB03,3.96,2,3,COD
NST-2603-11081,Sameday,WH-SUB03,2.93,1,2,E-Wallet
NST-2603-11082,Reguler,WH-SUB03,9.42,5,5,Transfer Bank
NST-2603-11083,Reguler,WH-KNO04,12.94,4,6,COD
NST-2603-11084,Express,WH-BDO02,0.8,2,3,COD
NST-2603-11085,Express,WH-UPG05,3.74,1,2,Kartu Kredit
NST-2603-11086,Reguler,WH-SUB03,2.03,4,3,COD
NST-2603-11087,Kargo,WH-UPG05,37.33,6,11,Transfer Bank
NST-2603-11088,Reguler,WH-UPG05,1.17,4,6,E-Wallet
NST-2603-11089,Reguler,WH-UPG05,6.96,5,8,E-Wallet
NST-2603-11090,Express,WH-SUB03,4.81,2,3,E-Wallet
NST-2603-11091,Sameday,WH-SUB03,2.66,1,2,Kartu Kredit
NST-2603-11092,Express,WH-SUB03,1.22,1,1,Transfer Bank
NST-2603-11093,Reguler,WH-SUB03,11.22,5,6,Kartu Kredit
NST-2603-11094,Reguler,WH-JKT01,3.91,3,3,E-Wallet
